original_index,rental_period_del,floor_del,not_lane_del,neighborhood,complex_name,city,district,address,district_del,city_del,rent,bedrooms,living-dining,bathrooms,loft,descript,sqmeters,entire_building,use_type,use_type_en,building_type,public_housing,detatched_lanehouse,attached_lanehouse,villa,type_not_listed,amenities,heat,ac,balcony,WIFI,outdoor_space,bathtub,floor_heat,oven
2881,长租,整栋,,徐家汇,金巢铂瑞阁,上海市,徐汇区,合宝路23弄1号,徐汇,上海,9500,1,1,1,0,"['随时可以预约', '目前空置', '包含物业宽带保洁']",61,1,住宅,residential,,0,0,0,0,1,"['暖气',   '空调']",1,1,0,0,0,0,0,0
2884,长租,整栋,,徐家汇,金巢铂瑞阁,上海市,徐汇区,合宝路28弄1号,徐汇,上海,10500,1,1,1,0,"['目前房子空置', '随时可以预约', '电话同微信']",61,1,住宅,residential,,0,0,0,0,1,"['暖气',   '空调']",1,1,0,0,0,0,0,0
2539,长租,整栋,,老法租界,金巢铂瑞阁,上海市,徐汇区,合宝路30号,徐汇,上海,12800,1,1,1,0,"['这是由我们', '寓居公寓公司', '直接对外推出的精品酒店式服务公寓', '金巢铂瑞阁', '该公寓楼建成于2014年', '独栋', '有高质量的硬件配备', '优质的物业管理', '且目前正处于最佳使用期', '1', '房间装修考究', '全屋地暖', '家具齐全', '为您配备了冰箱', '洗衣机', '中央空调等各种生活家电', '您可以享受免费上网和网络电视', '同时为您提供床上用品和各种生活用品', '您可以拎包入住', '2', '每月我们免费赠送您4次保洁', '为您更换新的床上用品', '公寓楼内全天安保', '包物业', '公寓内设健身会所', '入住即可免费使用', '地下车库车位充足', '电梯直达方便快捷', '3', '临近12号地铁嘉善路地铁站300米', '步行5分钟', '周边交通四通八达', '方便您的出行', '4', '公寓周边服务设施齐全', '各类餐厅', '休闲咖啡厅', '生活超市琳琅满目', '周边工商银行', '交通银行', '兴业银行', '招商银行等环绕林立', '满足您的金融服务需要', '靠近日月光', '徐家汇', '卢湾体育管', '丰富您的休闲生活']",61,1,住宅,residential,,0,0,0,0,1,"['暖气',   '空调', 'WIFI', '独卫', '户外空间']",1,1,0,1,1,0,1,0
2883,长租,整栋,,肇嘉浜路,金巢铂瑞阁,上海市,徐汇区,合宝路31弄1号,徐汇,上海,12500,1,1,1,0,"['目前房子空置', '随时可以预约', '包含物业宽带保洁']",61,1,住宅,residential,,0,0,0,0,1,"['暖气',   '空调']",1,1,0,0,0,0,0,0
2961,长租,整栋,,金虹桥,万源新城,上海市,闵行区,吴中路1155弄106号,闵行,上海,5800,1,1,1,0,"['朗诗寓虹桥店', '吴中路1155号', '1', '实景拍摄', '2', '精装全配', '3', '室内更有单独卫生间', '4', '房租季付', '付三押一', '月付', '付一押一', '都可以', '5', '每周一次免费入户保洁', '6', '更有管家负责日常维修以及收发快递', '生活方便快捷', '7', '公寓内部提供公共餐厅', '公用厨房会做点心的童鞋们也有机会大显身手喔', '因为公寓除以上外', '还有公用烤箱哦', '公用区域水电免费哟', '满意可入住', '不满意无任何费用心动不如行动', '看房约起来吧', '交通', '10号线1站即可到达上海虹桥国际机场和上海虹桥火车站', '地铁9号线合川路站2号口步行10分钟即可到达公寓', '10号线龙柏新村站15分钟']",50,1,住宅,residential,,0,0,0,0,1,"['暖气', '浴缸',   '空调', '独卫', 'WIFI']",1,1,0,1,0,1,0,1
3373,长租,整栋,,其他,万源新城,上海市,闵行区,吴中路1155弄108号,闵行,上海,4800,1,1,1,0,"['朗诗寓虹桥店', '吴中路1155号', '1', '实景拍摄', '2', '精装全配', '3', '室内更有单独卫生间', '4', '房租季付', '付三押一', '月付', '付一押一', '都可以', '5', '每周一次免费入户保洁', '6', '更有管家负责日常维修以及收发快递', '生活方便快捷', '7', '公寓内部提供公共餐厅', '公用厨房会做点心的童鞋们也有机会大显身手喔', '因为公寓除以上外', '还有公用烤箱哦', '公用区域水电免费哟', '满意可入住', '不满意无任何费用心动不如行动', '看房约起来吧', '8', '现在入住即可享受最新活动房价4000至6000', '先到先得', '详询管家', '交通', '10号线1站即可到达上海虹桥国际机场和上海虹桥火车站', '地铁9号线合川路站2号口步行10分钟即可到达公寓', '10号线龙柏新村站15分钟']",50,1,住宅,residential,,0,0,0,0,1,"['浴缸',  '空调']",0,1,0,0,0,1,0,1
2995,长租,整栋,,金虹桥,万元新城,上海市,闵行区,吴中路1155弄1155号,闵行,上海,5800,1,1,1,0,"['朗诗寓虹桥店', '吴中路1155号', '1', '实景拍摄', '2', '精装全配', '3', '室内更有单独卫生间', '4', '房租季付', '付三押一', '月付', '付一押一', '都可以', '5', '每周一次免费入户保洁', '6', '更有管家负责日常维修以及收发快递', '生活方便快捷', '7', '公寓内部提供公共餐厅', '公用厨房会做点心的童鞋们也有机会大显身手喔', '因为公寓除以上外', '还有公用烤箱哦', '公用区域水电免费哟', '满意可入住', '不满意无任何费用心动不如行动', '看房约起来吧', '交通', '10号线1站即可到达上海虹桥国际机场和上海虹桥火车站', '地铁9号线合川路站2号口步行10分钟即可到达公寓', '10号线龙柏新村站15分钟']",52,1,住宅,residential,,0,0,0,0,1,"['浴缸',   '空调', '独卫', 'WIFI']",0,1,0,1,0,1,0,1
2845,长租,整栋,,金虹桥,亚世都酒店,上海市,闵行区,吴中路1155弄20号,闵行,上海,4600,1,0,1,0,"['朗诗寓虹桥店', '吴中路1155号', '1', '实景拍摄', '2', '精装全配', '3', '室内更有单独卫生间', '4', '房租季付', '付三押一', '月付', '付一押一', '都可以', '5', '每周一次免费入户保洁', '6', '更有管家负责日常维修以及收发快递', '生活方便快捷', '7', '公寓内部提供公共餐厅', '公用厨房会做点心的童鞋们也有机会大显身手喔', '因为公寓除以上外', '还有公用烤箱哦', '公用区域水电免费哟', '满意可入住', '不满意无任何费用心动不如行动', '看房约起来吧', '交通', '10号线1站即可到达上海虹桥国际机场和上海虹桥火车站', '地铁9号线合川路站2号口步行10分钟即可到达公寓', '10号线龙柏新村站15分钟']",50,1,住宅,residential,,0,0,0,0,1,"['暖气', '浴缸',   '空调', '独卫', 'WIFI']",1,1,0,1,0,1,0,1
2976,长租,整栋,,金虹桥,万源新城,上海市,闵行区,吴中路1155弄33号,闵行,上海,5300,1,1,1,0,"['朗诗寓虹桥店', '吴中路1155号', '1', '实景拍摄', '2', '精装全配', '3', '室内更有单独卫生间', '4', '房租季付', '付三押一', '月付', '付一押一', '都可以', '5', '每周一次免费入户保洁', '6', '更有管家负责日常维修以及收发快递', '生活方便快捷', '7', '公寓内部提供公共餐厅', '公用厨房会做点心的童鞋们也有机会大显身手喔', '因为公寓除以上外', '还有公用烤箱哦', '公用区域水电免费哟', '8', '现在有中秋活动', '房价', '先到先得', '满意可入住', '不满意无任何费用心动不如行动', '看房约起来吧', '交通', '10号线1站即可到达上海虹桥国际机场和上海虹桥火车站', '地铁9号线合川路站2号口步行10分钟即可到达公寓', '10号线龙柏新村站15分钟']",51,1,住宅,residential,,0,0,0,0,1,"['暖气', '浴缸',   '空调', '独卫', 'WIFI']",1,1,0,1,0,1,0,1
3386,长租,整栋,,其他,万源新城,上海市,闵行区,吴中路1155弄36号,闵行,上海,4800,1,1,1,0,"['朗诗寓虹桥店', '吴中路1155号', '1', '实景拍摄', '2', '精装全配', '3', '室内更有单独卫生间', '4', '房租季付', '付三押一', '月付', '付一押一', '都可以', '5', '每周一次免费入户保洁', '6', '更有管家负责日常维修以及收发快递', '生活方便快捷', '7', '公寓内部提供公共餐厅', '公用厨房会做点心的童鞋们也有机会大显身手喔', '因为公寓除以上外', '还有公用烤箱哦', '公用区域水电免费哟', '满意可入住', '不满意无任何费用心动不如行动', '看房约起来吧', '8', '现在入住即可享受最新活动房价4000至6000', '先到先得', '详询管家', '交通', '10号线1站即可到达上海虹桥国际机场和上海虹桥火车站', '地铁9号线合川路站2号口步行10分钟即可到达公寓', '10号线龙柏新村站15分钟']",50,1,住宅,residential,,0,0,0,0,1,"['浴缸',  '空调']",0,1,0,0,0,1,0,1
3337,长租,整栋,,金虹桥,龙柏井亭公寓,上海市,闵行区,吴中路1155弄36号,闵行,上海,4800,1,1,1,0,"['朗诗寓虹桥店', '吴中路1155号', '1', '实景拍摄', '2', '精装全配', '3', '室内更有单独卫生间', '4', '房租季付', '付三押一', '月付', '付一押一', '都可以', '5', '每周一次免费入户保洁', '6', '更有管家负责日常维修以及收发快递', '生活方便快捷', '7', '公寓内部提供公共餐厅', '公用厨房会做点心的童鞋们也有机会大显身手喔', '因为公寓除以上外', '还有公用烤箱哦', '公用区域水电免费哟', '满意可入住', '不满意无任何费用心动不如行动', '看房约起来吧', '8', '现在入住即可享受最新活动房价4000至6000', '先到先得', '详询管家', '交通', '10号线1站即可到达上海虹桥国际机场和上海虹桥火车站', '地铁9号线合川路站2号口步行10分钟即可到达公寓', '10号线龙柏新村站15分钟']",50,1,住宅,residential,,0,0,0,0,1,"['浴缸', '空调']",0,1,0,0,0,1,0,1
2988,长租,整栋,,金虹桥,万源新城,上海市,闵行区,吴中路1155弄4号,闵行,上海,5800,1,1,1,0,"['朗诗寓虹桥店', '吴中路1155号', '1', '实景拍摄', '2', '精装全配', '3', '室内更有单独卫生间', '4', '房租季付', '付三押一', '月付', '付一押一', '都可以', '5', '每周一次免费入户保洁', '6', '更有管家负责日常维修以及收发快递', '生活方便快捷', '7', '公寓内部提供公共餐厅', '公用厨房会做点心的童鞋们也有机会大显身手喔', '因为公寓除以上外', '还有公用烤箱哦', '公用区域水电免费哟', '满意可入住', '不满意无任何费用心动不如行动', '看房约起来吧', '交通', '10号线1站即可到达上海虹桥国际机场和上海虹桥火车站', '地铁9号线合川路站2号口步行10分钟即可到达公寓', '10号线龙柏新村站15分钟']",50,1,住宅,residential,,0,0,0,0,1,"['暖气', '浴缸',   '空调', '独卫', 'WIFI']",1,1,0,1,0,1,0,1
3282,长租,整栋,,金虹桥,上虹新村,上海市,闵行区,吴中路1155弄56号,闵行,上海,4800,1,1,1,0,"['朗诗寓虹桥店', '吴中路1155号', '1', '实景拍摄', '2', '精装全配', '3', '室内更有单独卫生间', '4', '房租季付', '付三押一', '月付', '付一押一', '都可以', '5', '每周一次免费入户保洁', '6', '更有管家负责日常维修以及收发快递', '生活方便快捷', '7', '公寓内部提供公共餐厅', '公用厨房会做点心的童鞋们也有机会大显身手喔', '因为公寓除以上外', '还有公用烤箱哦', '公用区域水电免费哟', '满意可入住', '不满意无任何费用心动不如行动', '看房约起来吧', '8', '现在入住即可享受最新活动房价4000至6000', '先到先得', '详询管家', '交通', '10号线1站即可到达上海虹桥国际机场和上海虹桥火车站', '地铁9号线合川路站2号口步行10分钟即可到达公寓', '10号线龙柏新村站15分钟']",50,1,住宅,residential,,0,0,0,0,1,['空调'],0,1,0,0,0,0,0,1
2495,长租,整栋,,七宝,首月半价城家公寓,上海市,闵行区,吴宝路415号,闵行,上海,3900,1,0,1,0,"['交通便利', '生活配套齐全', '专业管理酒店式管家服务', '价格公道', '环境整洁', '品质装修', 'APP付费方便快捷', '无房东打扰', '无合租烦恼', '无任何中间费用地址', '上海市闵行区吴宝路415号城家公寓交通紧邻地铁9号线', '10号线', '公交路线', '四通八达', '让您无忧出行', '距离凯德七宝购物广场700米', '走路10分钟即到', '距离家乐福购物超市700米', '走路10分钟即到', '距离乐购购物超市600米', '走路8分钟即到', '房源详情床', '衣柜', '沙发', '电视', '冰箱', '空调', '热水器', '宽带', '可洗衣做饭', '独立卫生间', '生活配套周边联华超市', '全家等便利店', '黎安菜市场', '闵行体育公园', '七宝宝龙城', '复旦大学附属闵行医院', '七宝老街在城家您会享受到专业管理', '小时楼道监控', '智能电子门锁', '多样化增值服务', '品质精装', '装修材料低碳环保', '全套家电品牌配置', '个人专属', '专属的起居室与厨卫空间', '代收快递', '管家代收快递', '让您的快递安全更有保障', '房间的日常维修', '为您上门免费维修', '让您居住生活无后顾之忧', '城家明码实价提供真实房源城家提供24小时管家', '客服', '安保服务城家提供周租', '月租', '年租灵活选择城家', '陪伴美好生活']",20,1,住宅/工作室,multi-use,,0,0,0,0,1,"['空调', '独卫', 'WIFI']",0,1,0,1,0,0,0,0
2836,长租,整栋,,周浦,莫奈庄园,上海市,浦东区,周园路666弄142号,浦东,上海,28000,4,3,4,0,"['出自海外背景设计师之手', '豪华装修', '适合高端白领自住', '接待', '办公等']",270,1,住宅/工作室,multi-use,别墅,0,0,0,0,0,"['暖气', '户外空间',  '空调', 'WIFI', '独卫', '阳台']",1,1,1,1,1,0,0,0
2693,长租,整栋,,周浦,乐乎城市青年社区,上海市,浦东区,周康路316弄318号,浦东,上海,2000,1,0,1,0,"['房间户型1', '房间格局为独立开间', '朝向为东', '南', '西', '3种方向', '欧式风格', '浪漫唯美', '2', '房间实体墙面', '采光好全新家具家电', '电视', '空调', '热水器', '床', '沙发', '衣柜', '独立卫浴', '可享受您的私人空间', '3', '公寓覆盖网络', '空调', '消防24小时监控', '管家', '保安值班', '第二交通1', '交通便捷', '离万达广场仅1公里', '2', '门口有多路公交站', '龙大专线', '796路', '975路', '175路', '1001路', '1081路', '周康2路', '周康6路等', '到繁荣路沪南公路站下即到', '第三公寓配套服务1', '免费咖啡厅', '台球室', '电影院', '在您闲暇时间能够好好的享受美好时光2', '免费物业维修3', '免费换房换店', '一房一价4', '社区不定期推出活动', '欢迎参加']",30,1,住宅,residential,,0,0,0,0,1,['户外空间'],0,0,0,0,1,0,0,0
3555,长租,整栋,,周浦,乐乎城市青年社区,上海市,浦东区,周康路318号,浦东,上海,2390,1,1,1,0,"['免收中介费', '邻近地铁8号线', '万达广场商圈', '酒店品质豪华装修', '1', '地理位置', '上海市浦东新区周浦镇周康路316号', '原栀子酒店旁', '2', '房间配套设施', '独立卫生间', '空调', '电视', '冰箱', '洗衣机', '衣柜', '书桌', '沙发', '3', '公寓配套设施', '咖啡厅', '大厅免费Wi', 'Fi', '代收快递', '4', '周边配套设施', '楼下超市', '为民饭店', '洗车店', '500米万达商圈', '1公里小上海', '2公里绿地', '5', '交通方式', '公交', '796路', '1001路', '1081路', '周康10路', '周康6路', '地铁', '8号线', '江月路站', '16号线', '周浦东站', '其他', '摩拜', 'ofo', '滴滴', '的士', '6', '物业服务', '免费物业维修', '免费接收快递', '24小时安保', '24小时监控']",25,1,住宅,residential,,0,0,0,0,1,,0,0,0,0,0,0,0,0
146,长租,整栋,,陆家嘴,乳山五村,上海市,浦东区,商城路918弄18号,浦东,上海,7800,1,1,1,0,,41,1,住宅,residential,新式里弄,0,0,1,0,0,"['浴缸', '户外空间', '空调', '独卫', '阳台', 'WIFI']",0,1,1,1,1,1,0,0
457,长租,整栋,,老法租界,永盛里,上海市,徐汇区,嘉善路101弄32号,徐汇,上海,5500,1,1,1,0,"['嘉善路101弄32号三楼朝南带露台', '靠环贸', '永康路路口', '地铁1', '10号线陕西南路站', '看房随时有密码']",35,1,住宅,residential,老洋房,0,1,0,0,0,"['户外空间', '空调', '独卫', 'WIFI']",0,1,0,1,1,0,0,0
2667,长租,整栋,,老法租界,嘉善公寓,上海市,徐汇区,嘉善路257弄1号,徐汇,上海,12000,1,1,1,0,"['全佣金', '柏雅居服务式公寓', '嘉善路257号', '租金', '元', '月', '欢迎合作']",38,1,住宅,residential,,0,0,0,0,1,"['独卫', '浴缸', '阳台', 'WIFI', '空调']",0,1,1,1,0,1,0,0
2690,长租,整栋,,上大,乐乎城市青年社区城银店,上海市,宝山区,园康路255弄700号,宝山,上海,1800,1,0,1,0,"['房子位于城银路700号', '靠近南翔古镇及顾村公园', '房间情况', '一室一厅精装修', '厨卫独立', '室内配置冰箱', '空调', '洗衣机', '电视', '独立衣柜', '沙发', '物业管理', '地下车库停车方便', '前台24小时安保', '公区卫生定时清洁', '私密性安全性高', '交通情况', '公交宝山19路直达7号线上海大学站', '祁华路站', '821路直达南翔地铁站', '周边配套', '周边生活配套齐全', '美食一条街', '超市便利店', '水果店菜场', '应有尽有']",30,1,住宅,residential,,0,0,0,0,1,,0,0,0,0,0,0,0,0
3270,长租,整栋,,五角场,中能八号公馆,上海市,杨浦区,国顺路345弄22号,杨浦,上海,12500,2,2,1,0,"['轨道交通描述', '8号线黄兴公园', '翔殷路站', '商场或超市', '五角场商圈', '硕和商业广场', '欧尚', '大润发', '学校', '中小学', '上海理工附小', '控江中学控江久慧高级中学', '上海外国语大学附属双语学校', '租金含物业费', '100兆电信网络', '发票', '保洁等服务', '24小时管家服务', '小区自带会所', '健身房等', '房间所有家具家电都由开发商统一配置及采购', '装修和配置标准达到7K至8K', '这样的生活配置条件您还犹豫吗']",112,1,住宅,residential,,0,0,0,0,1,"['户外空间',   '空调']",0,1,0,0,1,0,0,0
